Tweet;Classificação
O Olaf é o retrato do brasileiro pobre que acredita que a reforma da previdência vai beneficiar ele.;Negativo
@kimpkat Não Kim, as manifestações estavam perfeitas,inclusive muitos eleitores do Bolsonaro que não compareceram as manifestações do dia 26 estavam lá.Não são todos que concordam com esse desgoverno e muito menos com essa reforma da previdência à favor da elite brasileira.;Negativo
Estranhamente a UniCesumar é aquela fundada pelo ex vice-prefeito de Maringá, Cláudio Fernandi, militante do MDB. A quem trata benefícios a reforma da previdência, pois só vejo a elite defender, fica a reflexão!;Negativo
Estenda a homenagem e barre. Reforma da previdência que aniquilará o futuro de milhões de pessoas.;Negativo
Enquanto quererm tirar da educação, Bolsonaro oferece 40 milhões para os deputados votarem a favor da reforma da previdência. Faça as contas! #15M #NaRuaPelaEducação #TsunamiDaEducação;Negativo
O déficit da previdência é pela falta de trabalho formalizado, e pelos acordos com empresas devedoras a previdência. O que estão tentando fazer com essa reforma é absurdo.;Negativo
ANCAPs contra a reforma da previdência;Negativo
O governo Bolsonaro diz que não divulga os dados da Reforma da Previdência porque não terminou os cálculos. Então como o governo é capaz de mandar essa proposta para a Câmara? Isso é uma irresponsabilidade.;Negativo
"Você vê tamanha ignorância em forma de ser humano, quando ele acha que a reforma da previdência pode se resolver usando uma calculadora! Esse projeto de ser humano é cômico demais! Por favor, ""presidente"" isso aqui não é jovem aprendiz, aprende a ser homem de verdade! Humanização ";Negativo
Cara eu fico puta da vida com essa gente falando que tá louco para a reforma da previdência seja aprovada.;Negativo
A galera argumentando a reforma da previdência me deixa putasso também. Ainda veio um arrombado falar que tem que tirar investimento da saúde e da educação pra poder equilibrar as contas.;Negativo
@tabataamaralsp Tabata aqui em casa perdeu 4 votos ! Essa reforma da previdência e montada por imposição de banqueiros! A sociedade nada opinou , e ela homologou ! #foratabata;Negativo
Bom q ao final, o custo da chantagem pra passar a Reforma da Previdência foi baixa. ;Negativo
A hora é pra um discurso extremo, radical. Não é hora pra ir bater papo com uma deputada que é símbolo do golpe no canal de YouTube de um site q defendeu a Reforma Criminosa da Previdência.;Negativo
Não é pra trabalhar. O nome disso é Greve Geral! A Reforma da previdência vai atingir todo mundo até quem não fizer a greve.;Negativo
agora os manifestantes vão defender a reforma da Previdência e o pacote anticrime de Moro (sempre ele.).Papo furado! As convocações é a pregação para fechar o Congresso e o Supremo.Tempos estranhos,diz Marco Aurélio Mello sobre a manifestação de domingo #DomingoPeloBrasil ? Sei;Negativo
Gabriel, pra fazer sentido uma reforma da previdência, ela tem que enfrentar os privilégios, quem ganha muito, como políticos, juízes, promotores, militares. Agora essa reforma aí é pra diminuir o valor de quem recebe o mínimo. Isso não faz sentido algum.;Negativo
Um Bom Técnico com certeza, mas acabou de falar MERDA, acho que uma pessoa inteligente como VOCÊ RENATO, não deveria apoiar jamais este Bandido Miliciano que quer desgraçar com a vida do Povo com esta Selvagem Reforma da Previdência. Bolsonaro e Equipe todos Lixos mesmo.;Negativo
Era pra estar discutindo uma reforma tributária que agilizasse a economia, antes de uma reforma da previdência, sim querida, eu sei que ela é necessária.;Negativo
A reforma da previdência vai livrar os recursos da união igual a reforma trabalhista ia gerar empregos ? 🤔;Negativo
E porque todo referencial teórico para e reforma da previdência está sendo escondido da população?E a mídia segue jogando a favor da reforma sem saber NADA do parecer técnico, que chinelagem!! @kellymatos @lucianopotter @leleolele;Negativo
E ainda que reforma da previdência tem q começar com os mais pobres que ganha um salário;Negativo
Convocando para o 1•de maio e colhendo assinaturas para abaixo-assinado contra a proposta de reforma da previdência social de ⁦@jairbolsonaro⁩ – at Largo da Concórdia;Negativo
DIA NACIONAL DE LUTA CONTRA A REFORMA DA PREVIDÊNCIA - A luta contra as reformas q retiram direitos segue firme. Dia 20 de fevereiro, às 10h, as Centrais realizam, na Praça da Sé, em SP, “Assembleia Nacional em defesa da previdência pública e contra o fim da aposentadoria”. ;Negativo
A @xpinvestimentos enviando email e se posicionando a favor da reforma da previdência... Por que será, né? Quem é q ganha com a reforma?;Negativo
"O Guedes inventou nova palavra: quem não concorda com a reforma da previdência precisa de ""internamento"". Ele precisa voltar para a escola.";Negativo
menos reforma da previdência dos militares e juízes privilegiados, já que a milicada e o lavajatismo tá no governo de extrema direita corrupto de fiador dos ataques em troca da manutenção de seus privilégios e altos salários, auxílios, aposentadorias e pensões ;Negativo
KKK uma Xiita do PSOL votando a favor da reforma da previdência!? Tá fumando um cocô lascado heim!;Negativo
auge ver o menino defendendo a reforma da previdência;Negativo
é contra a reforma da previdência;Negativo
Deveriam fazer as reformas estruturais na política, severas, pesadas, ia ser uma beleza. Reforma da Previdência, vcs estão de brincadeira só pode.;Negativo
POBRES NÃO VÃO MAIS SE APOSENTAR SE APROVAR REFORMA DA PREVIDÊNCIA DE BOLSONARO ;Negativo
A reforma da previdência é necessária, mas não essa, não desse modo. Ser contra essa reforma não é ser contra reformar a previdência. Eu sou totalmente contra essa reforma e não sou contra a reforma da previdência.;Negativo
Desculpa pela ditadura, Desculpa pelo Sidão, Desculpa por apoiar a reforma da previdência...;Negativo
#reformadaprevidencia é uma cilada, Bino! ;Negativo
Ademais, está sendo falado que a reforma da previdência para os militares será muito mais branda do que a dos servidores públicos civis. Por que nós, servidores civis, seremos massacrados nessa reforma enquanto os militares serão bem menos afetados? O senhor está sendo injusto.;Negativo
Bolsonaro e sua equipe devem utilizar fakes news ,métodos publicitários mentirosos e ardilosos para que a população acredite que a reforma da Previdência é necessária e que sem ela o país vai quebrar. https://bit.ly/2Gw1Kic #Dia13ÉRua;Negativo
"Faltou uma coisa ai, ""Não faz sentido essa reforma da previdência.""";Negativo
@camaradeputados não queremos essa reforma da Previdência que vcs adulteraram. #PrevidênciaDoGuedes;Negativo
E eu que twittei em tag levantada por bolsominions (tag em defesa da reforma da previdência) que a única reforma necessária e verdadeira será estrutural e só há de vir através da revolução social (revol. do povo, comunista), e teve b17 que concordou cmg, É de esquerda e não sabe;Negativo
"O ""contingenciamento"" é, na prática, corte de verbas. É chantagem explícita para a opinião popular apoiar a reforma da previdência e, de quebra, a privatização do ensino público. Como uma verba ""contingenciada"" vai para o ensino fundamental?";Negativo
Mulheres são as que mais sofrerão com a reforma da previdência que vc ajudou a aprovar. Mas isso é só um detalhe, né?;Negativo
Engraçado, a passeata contra a reforma da previdência e contra os cortes da educação vc não ouviu ou viu... vc sempre com os seus sentidos e ética seletivos. Vc não imagina o que seja impessoalidade né? Se sente o super herói... mas vc vai cair, vc é um rato, um criminoso.;Negativo
Isso não é reforma é o fim da aposentadoria, os pobres serão os mais prejudicados, desculpe essa conta da nova previdência não cola pra mim. Dia 14 Greve Geral pra derrotar reforma de bolsonaro. Sorte.;Negativo
CUT decide: 13 de agosto será Dia Nacional de luta contra reforma da Previdência. #PressãoPelaAposentadoria;Negativo
15 + 30 de maio é = a 14 de junho e à grande greve geral contra a reforma da Previdência ;Negativo
“A reforma da Previdência de Bolsonaro tira o dinamismo da demanda interna oriunda do consumo das famílias e terá um efeito negativo na economia, que não será compensado por supostos empregos gerados.” (Clemente Lúcio-Dieese)” #1MAgoraÉGreve;Negativo
Essa Reforma da Previdência vai Lascar o Povo trabalhador! Paulo Guedes Nojento! Capitalista..Nojento! Vou ficar CONTRA o Governo Bolsonaro!Nojentos ! Os estados estão quebrados por conta da Roubalheira.. e o povo Escravo Brasileiro é quem vai pagar!! Paulo Guedes..capitalista;Negativo
o dinheiro da educação NÃO foi realocado para o fundo eleitoral o dinheiro da educação foi realocado para COMPRA de votos para a reforma da previdência ser aprovada na câmara dos deputados;Negativo
Fica fácil votar uma reforma da Previdência quando você não é atingido por ela' ;Negativo
Milhares se concentram no Campo Grande, em Salvador, para o ato político da #GreveGeral14J contra a proposta de reforma da previdência se Bolsonaro. #naoàcapitalização #GrevePeloBrasil;Negativo
olha as coisas que vocês abraçam e não soltam né, reforma da previdência comendo nosso cu e vcs preocupados com bot de hashtag no twitter ;Negativo
Saiba quem votou contra o seu direito de se aposentar em vida e com dignidade na Comissão Especial da reforma da previdência na Câmara dos Deputados: #ReformadaPrevidênciaNÃO #DeputadoMarcon;Negativo
Quem não vai ser prejudicado com a Reforma da Previdência? Só a classe de sanguessugas;Negativo
O povo defendendo a reforma da previdência... qual é o problema dessa galera? Pqp me sinto no meio de um bando de anta;Negativo
Ai q essa Reforma da Previdência me dá tanta raiva. As grandes empresas, bancos, fazendeiros... devem bilhões e ngm fala em cobrar. Só querem fuder com quem contribuiu a vida toda sem ter escolha.;Negativo
"A mídia te iludiu mesmo em , não é reforma é destruição da previdência; estuda mais para saber o que está apoiando; tem gente que gosta de pagar para ver e verá";Negativo
Não vão nos calar! Seguimos firmes na construção da greve geral, contra a reforma da previdência e contra às privatizações. http://www.gazetadigital.com.br/editorias/policia/sindicato-divulga-vdeo-com-agresso-de-presidente-por-pm/580265;Negativo
"Discordo de quem diz que ""a reforma da Previdência moderniza o Estado brasileiro"". Não é moderno condenar idosos à miséria e roubar a perspectiva de uma geração inteira. Aliás, fazer os mais pobres pagarem a conta é a coisa mais velha que há no Brasil. Desde sempre.";Negativo
A reforma da previdência é lamentável.;Negativo
"Banqueiros e investidores otimistas porque você vai trabalhar mais após a reforma da previdência. Capitalismo não se preocupa com Queiroz, milícias, essas coisas... Tudo certo quando se… https://www.instagram.com/p/BtCILmaDdNd/?utm_source=ig_twitter_share&amp;igshid=ewvauvqcyi8u";Negativo
Oxyz, a reforma da previdência fudeu com o trabalhador!;Negativo
Sabias palabras @MariluParreiras,eu como brasileiro me sinto envergonhado de tanta coisa feita é dita por esses administradores do 🇧🇷,nesse momento o q podemos fazer é lutar por @lulalivre,e q essa reforma da previdência não passe,caso ela passe ai sim vamos ser a vergonha do 🇧🇷 ;Negativo
👏🏻👏🏻..... concordo, acho q pelo menos contra essa aberração chamada de reforma da previdência, devemos esquecer os estereótipos e nos unir .....caso contrário morreremos abraçados!!!!;Negativo
E a luta vai continuar, no quesito da Reforma da Previdência não temos muito o que comemorar não, principalmente para nós mulheres. @Coren_DF;Negativo
Paulo Guedes veio do mercado financeiro e é pra lá que ele vai voltar, assim que cumprir seus objetivos e atender seus anseios. Basta ver a reforma da previdência... Sem transparência, sem cobrar dos devedores e principalmente sem atacar os privilégios. Boa noite...;Negativo
#DesMOROnando #reformadaprevidencia #BolsonaroTeEnganouBabaca;Negativo
E os deputados da velha política e os babões aplaudem essa Reforma da Previdência, cruel e perversa. Lembrem-se, deputados babões, o povo sangrando não esquecerá vc nas Eleições de 2022. Aí virão com o mimimi de sempre: coisa de comunistas. Mudam o disco.;Negativo
Desvio de foco, também. Reforma da previdência e leilão do pré-sal rolando, além das privatizações, saem do radar. Pena do futuro da Brasil.;Negativo
Ele é excelente mesmo e vcs são desprovidos de ideias pra ser a favor dessa reforma da previdência. ;Negativo
Politicos malandros velhacos querendo aposentadoria diferenciada do povo calhordas pensam apenas nos proprios interesses na reforma da previdencia Acorda BRASIL;Negativo
Mentira! Só os banqueiros vão se dar bem. Por isso estão felizes. Gostaria de saber a causa e efeito da reforma da previdência com investimentos externos e geração de emprego. Sinceramente, me parece uma grande falácia.;Negativo
